   1.0000000000000000e+01   2.0000000000000000e+02   2.7000000000000000e+02   2.1347715125342404e+02   4.9192667895999997e-01   1.6762780100000000e+03   1.4841000000000000e-02   4.6988000000000004e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.7000000000000000e+02   3.2489986224493600e+02   4.9192667895999997e-01   1.6780195600000000e+03   6.4205000000000000e-03   3.2734000000000001e-03
   3.0000000000000000e+01   6.0000000000000000e+02   2.7000000000000000e+02   3.7502210270533851e+02   4.9192667895999997e-01   1.6797476300000001e+03   4.8288999999999997e-03   2.9535000000000000e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.7000000000000000e+02   4.0448884463640456e+02   4.9192667895999997e-01   1.6814740899999999e+03   4.1595000000000000e-03   2.8149000000000000e-03
   5.0000000000000000e+01   1.0000000000000000e+03   2.7000000000000000e+02   4.2417159217804863e+02   4.9192667895999997e-01   1.6831999499999999e+03   3.7902000000000001e-03   2.7379000000000001e-03
   6.0000000000000000e+01   1.2000000000000000e+03   2.7000000000000000e+02   4.3837201645286285e+02   4.9192667895999997e-01   1.6849253300000000e+03   3.5558999999999999e-03   2.6890999999999998e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.7000000000000000e+02   4.4916510407009383e+02   4.9192667895999997e-01   1.6866500900000001e+03   3.3939999999999999e-03   2.6554000000000000e-03
   8.0000000000000000e+01   1.6000000000000000e+03   2.7000000000000000e+02   4.5769911178946450e+02   4.9192667895999997e-01   1.6883740900000000e+03   3.2753000000000001e-03   2.6308000000000000e-03
   9.0000000000000000e+01   1.8000000000000000e+03   2.7000000000000000e+02   4.6464487887230547e+02   4.9192667895999997e-01   1.6900971400000001e+03   3.1846000000000001e-03   2.6120000000000002e-03
   1.0000000000000000e+02   2.0000000000000000e+03   2.7000000000000000e+02   4.7044434991918240e+02   4.9192667895999997e-01   1.6918190400000001e+03   3.1129000000000000e-03   2.5972999999999999e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.7500000000000000e+02   2.0694778303683481e+02   4.9192667895999997e-01   1.6916903700000000e+03   1.6084000000000001e-02   4.9411999999999998e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.7500000000000000e+02   3.2050980378685188e+02   4.9192667895999997e-01   1.6934140900000000e+03   6.7191999999999998e-03   3.3774999999999999e-03
   3.0000000000000000e+01   6.0000000000000000e+02   2.7500000000000000e+02   3.7161847566888633e+02   4.9192667895999997e-01   1.6951229200000000e+03   5.0082000000000000e-03   3.0322000000000001e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.7500000000000000e+02   4.0167378539324119e+02   4.9192667895999997e-01   1.6968301100000001e+03   4.2954000000000004e-03   2.8835000000000002e-03
   5.0000000000000000e+01   1.0000000000000000e+03   2.7500000000000000e+02   4.2175184097945754e+02   4.9192667895999997e-01   1.6985367900000001e+03   3.9039999999999999e-03   2.8010999999999999e-03
   6.0000000000000000e+01   1.2000000000000000e+03   2.7500000000000000e+02   4.3624156043972658e+02   4.9192667895999997e-01   1.7002430800000000e+03   3.6562999999999999e-03   2.7488999999999999e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.7500000000000000e+02   4.4725698981347506e+02   4.9192667895999997e-01   1.7019489000000001e+03   3.4854000000000000e-03   2.7128999999999999e-03
   8.0000000000000000e+01   1.6000000000000000e+03   2.7500000000000000e+02   4.5596270618989752e+02   4.9192667895999997e-01   1.7036540700000000e+03   3.3603000000000001e-03   2.6865999999999999e-03
   9.0000000000000000e+01   1.8000000000000000e+03   2.7500000000000000e+02   4.6304618707532211e+02   4.9192667895999997e-01   1.7053584200000000e+03   3.2648000000000000e-03   2.6667000000000001e-03
   1.0000000000000000e+02   2.0000000000000000e+03   2.7500000000000000e+02   4.6895554440264755e+02   4.9192667895999997e-01   1.7070617700000000e+03   3.1893999999999998e-03   2.6508999999999999e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.8000000000000000e+02   2.0038462537249535e+02   4.9192667895999997e-01   1.7069633300000000e+03   1.7465999999999999e-02   5.1993999999999999e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.8000000000000000e+02   3.1608674516230701e+02   4.9192667895999997e-01   1.7086699599999999e+03   7.0336000000000001e-03   3.4851999999999999e-03
   3.0000000000000000e+01   6.0000000000000000e+02   2.8000000000000000e+02   3.6819128933667730e+02   4.9192667895999997e-01   1.7103600700000000e+03   5.1939999999999998e-03   3.1126000000000001e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.8000000000000000e+02   3.9883787403943029e+02   4.9192667895999997e-01   1.7120485000000001e+03   4.4352000000000003e-03   2.9531000000000002e-03
   5.0000000000000000e+01   1.0000000000000000e+03   2.8000000000000000e+02   4.1932073933675895e+02   4.9192667895999997e-01   1.7137364800000000e+03   4.0204000000000004e-03   2.8649999999999999e-03
   6.0000000000000000e+01   1.2000000000000000e+03   2.8000000000000000e+02   4.3409984567044580e+02   4.9192667895999997e-01   1.7154241900000000e+03   3.7586999999999998e-03   2.8092999999999998e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.8000000000000000e+02   4.4533304997418008e+02   4.9192667895999997e-01   1.7171115299999999e+03   3.5785000000000001e-03   2.7709000000000002e-03
   8.0000000000000000e+01   1.6000000000000000e+03   2.8000000000000000e+02   4.5421358515172523e+02   4.9192667895999997e-01   1.7187983500000000e+03   3.4467000000000000e-03   2.7428999999999999e-03
   9.0000000000000000e+01   1.8000000000000000e+03   2.8000000000000000e+02   4.6143628561107863e+02   4.9192667895999997e-01   1.7204844700000001e+03   3.3462000000000001e-03   2.7217000000000001e-03
   1.0000000000000000e+02   2.0000000000000000e+03   2.8000000000000000e+02   4.6746054599069959e+02   4.9192667895999997e-01   1.7221697200000001e+03   3.2669000000000001e-03   2.7049000000000001e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.8500000000000000e+02   1.9380345249355909e+02   4.9192667895999997e-01   1.7221005800000000e+03   1.9005000000000001e-02   5.4743999999999999e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.8500000000000000e+02   3.1162914981402292e+02   4.9192667895999997e-01   1.7237908399999999e+03   7.3648999999999997e-03   3.5964999999999999e-03
   3.0000000000000000e+01   6.0000000000000000e+02   2.8500000000000000e+02   3.6473809403676876e+02   4.9192667895999997e-01   1.7254627399999999e+03   5.3867000000000003e-03   3.1947999999999998e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.8500000000000000e+02   3.9598375193609911e+02   4.9192667895999997e-01   1.7271328900000001e+03   4.5789999999999997e-03   3.0238999999999999e-03
   5.0000000000000000e+01   1.0000000000000000e+03   2.8500000000000000e+02   4.1686739016544004e+02   4.9192667895999997e-01   1.7288026700000000e+03   4.1396999999999996e-03   2.9298000000000002e-03
   6.0000000000000000e+01   1.2000000000000000e+03   2.8500000000000000e+02   4.3193893755174702e+02   4.9192667895999997e-01   1.7304722500000000e+03   3.8633000000000001e-03   2.8703999999999999e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.8500000000000000e+02   4.4339635495943355e+02   4.9192667895999997e-01   1.7321415700000000e+03   3.6733000000000000e-03   2.8295000000000000e-03
   8.0000000000000000e+01   1.6000000000000000e+03   2.8500000000000000e+02   4.5245414026797914e+02   4.9192667895999997e-01   1.7338104900000001e+03   3.5344999999999999e-03   2.7997000000000000e-03
   9.0000000000000000e+01   1.8000000000000000e+03   2.8500000000000000e+02   4.5981716233227581e+02   4.9192667895999997e-01   1.7354788300000000e+03   3.4288000000000001e-03   2.7770999999999998e-03
   1.0000000000000000e+02   2.0000000000000000e+03   2.8500000000000000e+02   4.6596074698297025e+02   4.9192667895999997e-01   1.7371464200000000e+03   3.3454000000000001e-03   2.7593000000000001e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.9000000000000000e+02   1.8721787935210423e+02   4.9192667895999997e-01   1.7371056100000001e+03   2.0722000000000001e-02   5.7672000000000001e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.9000000000000000e+02   3.0713588242355121e+02   4.9192667895999997e-01   1.7387802600000000e+03   7.7143999999999997e-03   3.7119000000000002e-03
   3.0000000000000000e+01   6.0000000000000000e+02   2.9000000000000000e+02   3.6126077853941251e+02   4.9192667895999997e-01   1.7404344400000000e+03   5.5865999999999997e-03   3.2789999999999998e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.9000000000000000e+02   3.9310984227614722e+02   4.9192667895999997e-01   1.7420867800000001e+03   4.7270000000000003e-03   3.0959000000000000e-03
   5.0000000000000000e+01   1.0000000000000000e+03   2.9000000000000000e+02   4.1439712808513241e+02   4.9192667895999997e-01   1.7437388000000001e+03   4.2618999999999999e-03   2.9954999999999999e-03
   6.0000000000000000e+01   1.2000000000000000e+03   2.9000000000000000e+02   4.2976826204454733e+02   4.9192667895999997e-01   1.7453907099999999e+03   3.9699999999999996e-03   2.9321000000000000e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.9000000000000000e+02   4.4144971528411065e+02   4.9192667895999997e-01   1.7470424700000001e+03   3.7697999999999998e-03   2.8885999999999998e-03
   8.0000000000000000e+01   1.6000000000000000e+03   2.9000000000000000e+02   4.5068035025650187e+02   4.9192667895999997e-01   1.7486939199999999e+03   3.6237999999999999e-03   2.8570000000000002e-03
   9.0000000000000000e+01   1.8000000000000000e+03   2.9000000000000000e+02   4.5819064825083228e+02   4.9192667895999997e-01   1.7503449100000000e+03   3.5125999999999998e-03   2.8329000000000002e-03
   1.0000000000000000e+02   2.0000000000000000e+03   2.9000000000000000e+02   4.6444386968933799e+02   4.9192667895999997e-01   1.7519952699999999e+03   3.4250999999999999e-03   2.8140000000000001e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.9500000000000000e+02   1.8063401615418343e+02   4.9192667895999997e-01   1.7519817900000000e+03   2.2643000000000000e-02   6.0786000000000000e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.9500000000000000e+02   3.0261010004183561e+02   4.9192667895999997e-01   1.7536415800000000e+03   8.0832999999999999e-03   3.8313000000000002e-03
   3.0000000000000000e+01   6.0000000000000000e+02   2.9500000000000000e+02   3.5776159969149893e+02   4.9192667895999997e-01   1.7552785100000001e+03   5.7939999999999997e-03   3.3651000000000002e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.9500000000000000e+02   3.9021512594365703e+02   4.9192667895999997e-01   1.7569134899999999e+03   4.8793999999999999e-03   3.1692000000000001e-03
   5.0000000000000000e+01   1.0000000000000000e+03   2.9500000000000000e+02   4.1191479648090717e+02   4.9192667895999997e-01   1.7585482000000000e+03   4.3870000000000003e-03   3.0620000000000001e-03
   6.0000000000000000e+01   1.2000000000000000e+03   2.9500000000000000e+02   4.2757524172930198e+02   4.9192667895999997e-01   1.7601828800000001e+03   4.0790999999999996e-03   2.9946000000000000e-03
