   1.0000000000000000e+00   2.0000000000000000e+01   2.7000000000000000e+02   1.9212709139146327e+01   1.3893052405999998e-01   1.6713456000000001e+03   1.8214999999999999e+00   1.8206000000000000e-02
   2.0000000000000000e+00   4.0000000000000000e+01   2.7000000000000000e+02   2.9854390600505905e+01   4.8703811221999999e-01   1.6735157799999999e+03   7.5634000000000001e-01   7.5579000000000002e-03
   5.0000000000000000e+00   1.0000000000000000e+02   2.7000000000000000e+02   8.6893199289891001e+01   4.9192667895999997e-01   1.6752712899999999e+03   8.9469000000000007e-02   9.6763999999999999e-03
   8.0000000000000000e+00   1.6000000000000000e+02   2.7000000000000000e+02   1.7092950106545439e+02   4.9192667895999997e-01   1.6759165300000000e+03   2.3139000000000000e-02   5.7629999999999999e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.7000000000000000e+02   2.1347715125342404e+02   4.9192667895999997e-01   1.6762780100000000e+03   1.4841000000000000e-02   4.6988000000000004e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.7000000000000000e+02   3.2489986224493600e+02   4.9192667895999997e-01   1.6780195600000000e+03   6.4205000000000000e-03   3.2734000000000001e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.7000000000000000e+02   4.0448884463640456e+02   4.9192667895999997e-01   1.6814740899999999e+03   4.1595000000000000e-03   2.8149000000000000e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.7000000000000000e+02   4.4916510407009383e+02   4.9192667895999997e-01   1.6866500900000001e+03   3.3939999999999999e-03   2.6554000000000000e-03
   1.0000000000000000e+00   2.0000000000000000e+01   2.7500000000000000e+02   1.8920141171754455e+01   1.3350108029999999e-01   1.6866393200000000e+03   1.9128000000000001e+00   1.9119000000000001e-02
   2.0000000000000000e+00   4.0000000000000000e+01   2.7500000000000000e+02   2.9213498015882724e+01   4.5008914455999999e-01   1.6888697500000001e+03   8.0445000000000000e-01   8.0374999999999995e-03
   5.0000000000000000e+00   1.0000000000000000e+02   2.7500000000000000e+02   8.1892462936810688e+01   4.9192667895999997e-01   1.6906726000000001e+03   1.0259000000000000e-01   1.0161000000000000e-02
   8.0000000000000000e+00   1.6000000000000000e+02   2.7500000000000000e+02   1.6386942782351048e+02   4.9192667895999997e-01   1.6913305100000000e+03   2.5641000000000001e-02   6.1161000000000002e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.7500000000000000e+02   2.0694778303683481e+02   4.9192667895999997e-01   1.6916903700000000e+03   1.6084000000000001e-02   4.9411999999999998e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.7500000000000000e+02   3.2050980378685188e+02   4.9192667895999997e-01   1.6934140900000000e+03   6.7191999999999998e-03   3.3774999999999999e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.7500000000000000e+02   4.0167378539324119e+02   4.9192667895999997e-01   1.6968301100000001e+03   4.2954000000000004e-03   2.8835000000000002e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.7500000000000000e+02   4.4725698981347506e+02   4.9192667895999997e-01   1.7019489000000001e+03   3.4854000000000000e-03   2.7128999999999999e-03
   1.0000000000000000e+00   2.0000000000000000e+01   2.8000000000000000e+02   1.8637645789541846e+01   1.2866848827999999e-01   1.7017907800000000e+03   2.0068000000000001e+00   2.0052000000000000e-02
   2.0000000000000000e+00   4.0000000000000000e+01   2.8000000000000000e+02   2.8622338601943181e+01   4.1719354333999997e-01   1.7040842399999999e+03   8.5319000000000000e-01   8.5246000000000002e-03
   5.0000000000000000e+00   1.0000000000000000e+02   2.8000000000000000e+02   7.7326362613199507e+01   4.9192667895999997e-01   1.7059323099999999e+03   1.1715000000000000e-01   1.0612000000000000e-02
   8.0000000000000000e+00   1.6000000000000000e+02   2.8000000000000000e+02   1.5687238624771209e+02   4.9192667895999997e-01   1.7066046600000000e+03   2.8486999999999998e-02   6.4920999999999998e-03
   1.0000000000000000e+01   2.0000000000000000e+02   2.8000000000000000e+02   2.0038462537249535e+02   4.9192667895999997e-01   1.7069633300000000e+03   1.7465999999999999e-02   5.1993999999999999e-03
   2.0000000000000000e+01   4.0000000000000000e+02   2.8000000000000000e+02   3.1608674516230701e+02   4.9192667895999997e-01   1.7086699599999999e+03   7.0336000000000001e-03   3.4851999999999999e-03
   4.0000000000000000e+01   8.0000000000000000e+02   2.8000000000000000e+02   3.9883787403943029e+02   4.9192667895999997e-01   1.7120485000000001e+03   4.4352000000000003e-03   2.9531000000000002e-03
   7.0000000000000000e+01   1.4000000000000000e+03   2.8000000000000000e+02   4.4533304997418008e+02   4.9192667895999997e-01   1.7171115299999999e+03   3.5785000000000001e-03   2.7709000000000002e-03
   1.0000000000000000e+00   2.0000000000000000e+01   2.8500000000000000e+02   1.8364803379328535e+01   1.2425871431999998e-01   1.7168035700000000e+03   2.1034999999999999e+00   2.1024999999999999e-02
   2.0000000000000000e+00   4.0000000000000000e+01   2.8500000000000000e+02   2.8074440564354010e+01   3.8786444357999994e-01   1.7191629000000000e+03   9.0258000000000005e-01   9.0194999999999997e-03
   5.0000000000000000e+00   1.0000000000000000e+02   2.8500000000000000e+02   7.3174689873205196e+01   4.9192667895999997e-01   1.7210541800000001e+03   1.3314999999999999e-01   1.1021000000000000e-02
